ad_id,text,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE
x_1138071623313454,"Will you sign to pass National Vote-By-Mail? Here’s why we need your help!   GOOD NEWS: Kamala Harris has been fighting for MONTHS to pass our National Vote-By-Mail bill. She’ll do whatever it takes to make sure Americans can vote safely!  BAD NEWS: Trump knows Vote-By-Mail will doom his re-election! So Republicans are doing everything possible to RUIN our National Vote-By-Mail bill [NO!!!].   We’re almost out of time -- so we’re launching a **RAPID PETITION** to force Congress to pass the National Vote-By-Mail bill. But if we don’t get 100,000 signatures, the bill will fail. Trump will win! HURRY: Stand with Kamala Harris → Sign the Official Petition to pass National Vote-By-Mail!",0,0,0,0,0,0,1,0,0
x_188072952635341,🇺🇸 Show Support for President Trump ✔️ Limited Edition North Dakota Trump Flag 👉 Quantities Extremely Limited 🦅 Ships From The Good Old USA,0,0,1,0,0,0,0,0,0
x_327208548374238,Defunding the police is as ridiculous as the Mayor who came up with it.,0,0,0,0,0,0,0,1,1
x_1005906279861982,Hot Off the Presses! Get your Biden & Harris 2020 Yard Sign Today and Show Your Support!,0,0,1,0,0,0,0,0,0
x_1003994793385525,"MoveOn is working flat-out to put an end to Donald Trump’s authoritarianism on Election Day. The GOP strategy to win is to use their billionaire donors to flood battleground states with fear mongering, racist ads and messaging to rally their base toward Trump. We can’t match them dollar for dollar, but luckily, we don't have to.   Our secret weapon: We've identified 7 million high-potential, progressive voters across the 14 most important battleground states who might otherwise stay home on Election Day. If we can get just over 1% of those 7 million people to vote for the Biden-Harris ticket, Trump will almost certainly lose. One percent. That's it.  But voter turnout programs like these are expensive. We have to purchase thousands of ads, send millions of text messages, and create customized videos—then do it over and over again until the very last vote is counted.  We need your support to power this critical effort. Can you chip in weekly from now through the election to help us turn out the vote?   [Paid for by MoveOn.org Political Action, pol.moveon.org, not authorized by any candidate or candidate’s committee.]",1,0,0,0,0,0,0,0,0
x_1056086078177453,"Everything we make is Made in the USA, and a part of the proceeds goes to raising money for conservative ideals and ongoing campaigns."",""Show your support for President Donald J. Trump and shop We The People Trump 2020 merchandise while supplies last."",""Show your support for President Donald J. Trump and shop We The People Trump 2020 merchandise while supplies last."",""Show your support for President Donald J. Trump and shop We The People Trump 2020 merchandise while supplies last."",""Show your support for President Donald J. Trump and shop We The People Trump 2020 merchandise while supplies last."",""Show your support for President Donald J. Trump and shop We The People Trump 2020 merchandise while supplies last."",""Show your support for President Donald J. Trump and shop We The People Trump 2020 merchandise while supplies last."",""Show your support for President Donald J. Trump and shop We The People Trump 2020 merchandise while supplies last."",""Show your support for President Donald J. Trump and shop We The People Trump 2020 merchandise while supplies last.",0,0,1,0,0,0,0,0,0
x_1201883393509767,🇺🇸 Show Support for President Trump ✔️ Pennsylvania For Trump Embroidered Hat 👉 Quantities Extremely Limited 🦅 Ships From The USA,0,0,1,0,0,0,0,0,0
x_3418880444859825,"While families were struggling, Troy Balderson insisted the IRS set up a hotline so people without internet access could still check the status of their stimulus check.",0,0,0,0,0,0,0,0,1
x_1007290319786557,Joe Biden is BEGGING for multiple breaks during the 90-minute debate tonight!  CHECK JOE'S EARS!  FIGHT BACK!! Donate to TRUMP.,1,0,0,0,0,0,0,0,0
x_1033329870459206,"Every time Trump tweets, our community donates to Black-led political organizers in the swing-states. Join 25,000+ micro-donors pledging a $.01+.",0,0,0,0,0,0,0,1,0
x_1270003196671615,Your answers to Frequently Asked Questions on the Affordable Care Act.,0,0,0,0,0,0,0,1,0
x_1145504539177450,"In Michigan, Gov. Whitmer works to keep us safe. Sen. Peters is fighting for us in D.C. for the COVID relief our state needs.",0,0,0,0,0,0,0,0,1
x_1036682410116552,"Growing up my mother was a nurse's aide. Back then the system was about care, not how much things cost.  We need to get back to that.  The system works fine for companies making medicine, but not for folks taking medicine. That's why I've passed new laws to get more generics to market and allow Medicare to negotiate drug prices.",0,0,0,0,0,0,0,1,1
x_2858623961023767,Leslie Rutledge - the first Republican & first female Attorney General of AR - is fighting to make sure President Trump wins big on Nov 3. Will you join in her support of President Trump?,0,0,0,0,0,0,1,0,0
x_3496194957100118,Thousands of dollars missing... Politician Gregg Kennard CAN’T be trusted. His non-profit is under investigation for stealing from homeless and battered and abused women. VOTE NO on Gregg Kennard this November — he’s too corrupt for Georgia. #HD102,0,0,0,0,0,0,0,0,1
x_1007824529733089,Recent findings suggest the Biden family should probably be prosecuted as a corrupt criminal enterprise.,0,0,0,0,0,0,0,1,0
x_1081438225645591,"Betsy DeVos is taking taxpayer money from underfunded public schools and putting it into unaccountable, for-profit private schools. This is the wrong direction when the focus should be on measures to uplift those most in need, like providing funds to close the ‘digital divide’ and resulting ‘homework gap,’ which disproportionately affects Black, brown and indigenous students.",0,0,0,0,0,0,0,1,0
x_1565387406995218,"Trump called Puerto Rico one of the most corrupt places on earth. Is this your leader?"",""Trump llamó a Puerto Rico uno de los lugares más corruptos del mundo. ¿Este es tu líder?",0,0,0,0,0,0,0,1,1
x_1285097015191122,"Roger Marshall opened a for-profit hospital in Great Bend that forced a local non-profit hospital to close. Then, Marshall got a big payout when it sold or $24.5 million dollars.  Marshall’s accepted hundreds of thousands of dollars from insurance and pharmaceutical industries. Marshall proceeded to vote in favor of gutting coverage for people with pre-existing conditions. And he supported a $76 billion tax break for drug companies. Because when it comes to your health — Roger Marshall is all about the money.",0,0,0,0,0,0,0,1,1
x_1021491264998194,"It’s time we reward work, not wealth. That’s why under Joe Biden’s plan, Americans making less than $400,000 a year won’t see their taxes go up.",1,0,0,0,0,0,0,0,1
x_2629794357351001,I stand for the principles that make Ohio great and will always fight to protect your Conservative values. I am asking for your support on election day. Re-Elect Susan Manchester for State Representative!,0,0,0,0,0,0,0,1,1
x_1031623457258691,"Kelly Rose is passionate about ending gerrymandering, increasing healthcare access, and ensuring equal rights for all.",0,0,0,0,0,0,0,1,1
x_1234088800304037,Vote for Candace Valenzuela and the Democrats because they’re standing up for our communities in this crisis.,0,0,0,0,0,0,0,1,1
x_1172703669793790,Scary stuff: Trump Supreme Court nominee has ties to a group that wants to criminalize LGBTQ+ Americans,0,0,0,0,0,0,0,1,1
x_231106698263669,"Do you and your family support the president? Show your support and help your kids learn the truth about President Trump's achievements in office with this special free gift bunde from Mike Huckabee's team at The Kids Guide. It includes The Kids Guide to President Trump, our ""Great Again"" video lesson, and a special 2020 election issue of the new EverBright Kids magazine. To get your free bundle, just visit trumpbundle.thekidsguide.com",0,0,1,0,0,0,0,1,0
x_1016353832145668,"Donald Trump won Michigan in 2016 by just 10,704 votes. That’s less than the amount of times Trump has LIED while in office! We can win in November if we increase Democratic turnout in key states. So we’re launching a *MASSIVE* campaign to turn out Democrats in battleground states we lost last time -- like Michigan, Pennsylvania, and Wisconsin.   But this isn’t going to be easy -- or cheap!  And right now, our bank account is D-R-Y. Please, step up and rush a 500%-Matched $10 donation NOW →",1,0,0,0,0,0,0,0,0
x_642956473071808,Ted Davis isn’t a typical politician. He worked across the aisle for better healthcare.,0,0,0,0,0,0,0,1,1
x_1720232498134834,"Barack and Michelle Obama are calling on YOU to demand vote-by-mail!  🚨YOUR SIGNATURE IS MISSING | 11:59 P.M. DEADLINE While Donald Trump is spreading LIES and trying to stop vote-by-mail, Barack and Michelle are rallying Democrats to DEMAND vote-by-mail so that everyone can safely vote this November. Trump knows that if everyone can vote this November, there's NO WAY he'll win. That's why Barack and Michelle need 557 more Democrats in your area to sign our petition demanding vote-by-mail before the 11:59 p.m. deadline. Join the Obamas to demand vote-by-mail for all Americans!",0,0,0,0,0,0,1,0,0
x_1381801858676529,"URGENT: Trump overturned a ban bee-killing pesticides on National Wildlife Refuges! Neonics are 10,000 times more toxic than other pesticides.   This is devastating for bees, birds, and butterflies. Tell your representatives to support a bill to reinstate the ban NOW:  https://sc.org/2Ow7XNm",0,1,0,0,0,0,0,0,0
x_350743689578813,Joe Biden is the only candidate who supports a $15 minimum wage. He understands workers deserve the dignity and reliability that comes with $15/hr. Let’s win this fight for fair wages. Vote NOW  for Joe and YES on Amendment 2. Every vote counts.,0,0,0,1,0,0,0,1,1
x_985540158591205,"I'm proud to be a first-generation legal immigrant to America and a successful small business owner. We need to vote on November 3rd for proven leaders who can bring our community through challenging times and into times of prosperity. I believe I am that leader, and I’m asking for your vote!",0,0,0,1,0,0,0,0,1
x_1069199623539784,End taxpayer funding of leftist indoctrination in classrooms!  Liberal college professors indoctrinate students to hate America. They label anyone who holds conservative views “racist” -- including our founding fathers whose primary motivation was liberty. And now these radical leftists use your tax dollars to impose lessons from the notoriously error-filled “1619 Project” in classrooms across America.   Join your fellow conservatives and sign the petition to President Trump and tell him to enforce his Executive Order to ban federal funding for colleges that teach young people the false lessons of the “1619 Project” and brainwash them to hate America.,0,0,0,0,0,0,1,0,0
